Volatility 3 Framework 2.7.0

Offset	Name	Size
0x3e651690	\Endpoint	216
0x3e674880	\$Directory	216
0x3e6754e0	\$Directory	216
0x3e675a80	\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagLog.etl	216
0x3e67a280	\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000001.regtrans-ms	216
0x3e67ae20	\$Directory	216
0x3e67f790	\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM.blf	216
0x3e69a4b0	\Windows\System32\dfscli.dll	216
0x3e69f8d0	\Windows\SysWOW64\en-US\KernelBase.dll.mui	216
0x3e6aef20	\Endpoint	216
0x3e6b7750	\Windows\SysWOW64\IconCodecService.dll	216
0x3e6bece0	\Windows\Temp\1912.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0x3e6cd960	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\System Configuration.lnk	216
0x3e6fe070	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010001.dir	216
0x3e701070	\ProgramData\ggzstcat367\TaskData\Tor\libeay32.dll	216
0x3e702710	\Windows\System32	216
0x3e70cb00	\Endpoint	216
0x3e70cc50	\Windows\System32\C_1256.NLS	216
0x3e70dc80	\Endpoint	216
0x3e718470	\Windows\SysWOW64\config\systemprofile\AppData\Roaming\tor\lock	216
0x3e719ab0	\$Directory	216
0x3e71a7b0	\Endpoint	216
0x3e71add0	\Windows\System32\en-US\audiodg.exe.mui	216
0x3e71db80	\Endpoint	216
0x3e71f5f0	\$Directory	216
0x3e729990	\Windows\System32\fltLib.dll	216
0x3e739f20	\ProgramData\Microsoft\Windows\Start Menu	216
0x3e73ed50	\Endpoint	216
0x3e74b070	\$Directory	216
0x3e74b4b0	\ProgramData\ggzstcat367\TaskData\Tor\libevent-2-0-5.dll	216
0x3e74e560	\SystemRoot\System32\Config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TM	216
0x3e7599f0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3e759b40	\Windows\Temp\1909.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_256.db	216
0x3e7c8070	\Endpoint	216
0x3e800070	\$Directory	216
0x3e800cc0	\Windows\SysWOW64\linkinfo.dll	216
0x3e801490	\ProgramData\Microsoft\Windows\Start Menu\desktop.ini	216
0x3e801d60	\Endpoint	216
0x3e8024a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\desktop.ini	216
0x3e802ce0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e804480	\Windows\System32\Syncreg.dll	216
0x3e8045d0	\AsyncConnectHlp	216
0x3e8052a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini	216
0x3e805810	\ProgramData\Microsoft\Windows\Start Menu\Programs\Games\desktop.ini	216
0x3e806280	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Desktop.ini	216
0x3e806f20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e807a30	\$Directory	216
0x3e808a40	\$Directory	216
0x3e809070	\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini	216
0x3e809550	\$Directory	216
0x3e8097a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini	216
0x3e809970	\Windows\System32	216
0x3e809f20	\Windows\ehome\ehSSO.dll	216
0x3e80a1d0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e80a6f0	\Windows\System32\AltTab.dll	216
0x3e80a840	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\System Tools\Desktop.ini	216
0x3e80b2f0	\Windows\SysWOW64\npmproxy.dll	216
0x3e80b8a0	\$Directory	216
0x3e80bf20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Accessibility\Desktop.ini	216
0x3e80c720	\$Directory	216
0x3e80c870	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessories\Windows PowerShell\desktop.ini	216
0x3e80ec00	\Windows\System32\gameux.dll	216
0x3e80f6b0	\Users\Public\Desktop	216
0x3e80f880	\Users\Analyst\Desktop	216
0x3e80f9d0	\Users\Analyst\Desktop	216
0x3e810290	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e8104d0	\Windows\System32\elslad.dll	216
0x3e812070	\Windows\System32\api-ms-win-downlevel-advapi32-l2-1-0.dll	216
0x3e81c2d0	\Users\Analyst\AppData\Local\Microsoft\Windows\Burn	216
0x3e81c4a0	\Users\Public\Desktop	216
0x3e81cc70	\Windows\System32	216
0x3e81cf20	\Users\Analyst\AppData\Local\Microsoft\Windows\Burn	216
0x3e81e070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e81e520	\Endpoint	216
0x3e81f980	\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Media Player.lnk	216
0x3e824620	\Windows\SysWOW64\imm32.dll	216
0x3e825bb0	\Windows\Fonts\ntailu.ttf	216
0x3e825f20	\Windows\System32\thumbcache.dll	216
0x3e8263d0	\$Directory	216
0x3e827590	\Windows\Temp\1912.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0x3e828480	\Endpoint	216
0x3e828760	\Endpoint	216
0x3e8292e0	\Windows\System32\networkexplorer.dll	216
0x3e829750	\$Directory	216
0x3e82d770	\Windows\Fonts\malgun.ttf	216
0x3e82e410	\Windows\SysWOW64\RpcRtRemote.dll	216
0x3e82f8c0	\Windows\System32\msshooks.dll	216
0x3e830870	\$Directory	216
0x3e830ea0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows DVD Maker.lnk	216
0x3e832070	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Libraries	216
0x3e832340	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Libraries	216
0x3e833070	\Windows\Temp\vmware-vmusr-Analyst.log	216
0x3e834f20	\$Directory	216
0x3e835070	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\WindowExplorer.dll	216
0x3e835d40	\Windows\System32\PrintIsolationProxy.dll	216
0x3e837a70	\Windows\System32\prnfldr.dll	216
0x3e837bc0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e8394d0	\Windows\System32\en-US\lsm.exe.mui	216
0x3e83a5b0	\Windows\System32\NlsLexicons001a.dll	216
0x3e83b070	\Users\Analyst\AppData\Local\Microsoft\Windows\WebCache\WebCacheV01.dat	216
0x3e83b770	\$Directory	216
0x3e83db00	\Windows\Fonts\dokchamp.ttf	216
0x3e83ec00	\Windows\System32\DXP.dll	216
0x3e83ef20	\Windows\System32\en-US\KernelBase.dll.mui	216
0x3e83f680	\$Directory	216
0x3e83f9a0	\Windows\SysWOW64\user32.dll	216
0x3e840070	\Windows\System32\inetpp.dll	216
0x3e840d40	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker	216
0x3e8463c0	\Windows\System32\NlsData001a.dll	216
0x3e848240	\Windows\System32\dllhost.exe	216
0x3e848660	\Endpoint	216
0x3e848e70	\Windows\System32\imageres.dll	216
0x3e849730	\Windows\System32\xpsrchvw.exe	216
0x3e849b70	\Windows\System32\en-US\VSSVC.exe.mui	216
0x3e84a8e0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x3e84b6b0	\Windows\SysWOW64\mswsock.dll	216
0x3e84b8c0	\Windows\System32	216
0x3e84d4b0	\Windows\System32\webio.dll	216
0x3e84e740	\Windows\System32\winevt\Logs\Microsoft-Windows-Kernel-StoreMgr%4Operational.evtx	216
0x3e8526d0	\Windows\System32\iscsicpl.dll	216
0x3e853070	\Windows\System32\w32time.dll	216
0x3e853560	\Windows\System32\comsvcs.dll	216
0x3e855730	\Windows\System32\timedate.cpl	216
0x3e8562d0	\Windows\SysWOW64\en-US\comdlg32.dll.mui	216
0x3e856520	\Windows\System32\CertPolEng.dll	216
0x3e857990	\Windows\System32\IPHLPAPI.DLL	216
0x3e8594b0	\Windows\System32\en-US\KernelBase.dll.mui	216
0x3e85a750	\Windows\System32\iedkcs32.dll	216
0x3e85b070	\Windows\System32\en-US\comdlg32.dll.mui	216
0x3e85b910	\Windows\System32\nsisvc.dll	216
0x3e85c730	\Windows\SysWOW64\winhttp.dll	216
0x3e85ec70	\Windows\System32\spoolss.dll	216
0x3e85fdd0	\Windows\System32\lmhsvc.dll	216
0x3e8603c0	\Windows\System32\rdpcorekmts.dll	216
0x3e860910	\Windows\System32\nrpsrv.dll	216
0x3e860c80	\Windows\System32\winnsi.dll	216
0x3e861570	\Windows\System32\DHCPQEC.DLL	216
0x3e861d00	\Windows\System32\winevt\Logs\Microsoft-Windows-GroupPolicy%4Operational.evtx	216
0x3e862450	\$Directory	216
0x3e863730	\Windows\System32\HelpPaneProxy.dll	216
0x3e863cd0	\Windows\System32\dhcpcore.dll	216
0x3e863f20	\$Directory	216
0x3e8643c0	\$Directory	216
0x3e864730	\Windows\System32\mmcbase.dll	216
0x3e8654b0	\Windows\SysWOW64\webio.dll	216
0x3e865610	\$PrepareToShrinkFileSize	216
0x3e8685e0	\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l2-1-0.dll	216
0x3e868730	\Windows\System32\certcli.dll	216
0x3e869070	\$Directory	216
0x3e869370	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\ExtendedNotifications.dll	216
0x3e86a480	\Windows\SysWOW64\WSHTCPIP.DLL	216
0x3e86a730	\Windows\System32\Query.dll	216
0x3e86ac20	\Windows\System32	216
0x3e86b5f0	\Windows\System32\api-ms-win-crt-convert-l1-1-0.dll	216
0x3e86b740	\Windows\System32\en-US\shell32.dll.mui	216
0x3e86c600	\Windows\SysWOW64\netprofm.dll	216
0x3e86d530	\Windows\SysWOW64\kernel32.dll	216
0x3e86dd50	\Windows\System32\winevt\Logs\Microsoft-Windows-OfflineFiles%4Operational.evtx	216
0x3e871a10	\Windows\System32\dhcpcore6.dll	216
0x3e873f20	\Windows\System32\winevt\Logs\Microsoft-Windows-Dhcp-Client%4Admin.evtx	216
0x3e8748b0	\Windows\System32\winevt\Logs\Microsoft-Windows-BranchCacheSMB%4Operational.evtx	216
0x3e87d450	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e87f6b0	\Windows\System32\en-US\wdmaud.drv.mui	216
0x3e87ff20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\00010015.wid	216
0x3e880070	\Windows\System32\PortableDeviceTypes.dll	216
0x3e8819d0	\$Directory	216
0x3e882370	\Windows\System32\en-US\MMDevAPI.dll.mui	216
0x3e882890	\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll	216
0x3e8846c0	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll	216
0x3e884ad0	\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll	216
0x3e885070	\$Directory	216
0x3e886960	\Program Files\VMware\VMware Tools\plugins\vmusr\darkModeSync.dll	216
0x3e887b20	\Program Files\VMware\VMware Tools\sigc-2.0.dll	216
0x3e887f20	\Windows\SysWOW64\npmproxy.dll	216
0x3e888d00	\Program Files\VMware\VMware Tools\glibmm-2.4.dll	216
0x3e889770	\Program Files\VMware\VMware Tools\plugins\vmusr\vmtray.dll	216
0x3e88a5b0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.7601.18837_none_a4d981ff711297b6	216
0x3e88a700	\Windows\System32\api-ms-win-crt-multibyte-l1-1-0.dll	216
0x3e88ac70	\Windows\System32\mfc140u.dll	216
0x3e88adc0	\Users\Analyst\Desktop\Samples	216
0x3e88bc70	\Windows\System32\mfc140enu.dll	216
0x3e88dcb0	\Users\Analyst\Videos	216
0x3e88f6d0	\Windows\SysWOW64\shell32.dll	216
0x3e8908f0	\$Directory	216
0x3e892070	\Windows\System32\ActionCenter.dll	216
0x3e893070	\$Directory	216
0x3e894610	\Windows\winsxs\Manifests\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757.manifest	216
0x3e8abb50	\Windows\SysWOW64\api-ms-win-downlevel-advapi32-l1-1-0.dll	216
0x3e8aebe0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\Indexer\CiFiles\INDEX.000	216
0x3e8afc30	\Windows\SysWOW64\odbcint.dll	216
0x3e8b5810	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.83	216
0x3e8b5f20	\ProgramData\Microsoft\Search\Data\Applications\Windows\Projects\SystemIndex\SecStore\CiST0000.000	216
0x3e8b7a20	\Windows\Fonts\msjh.ttf	216
0x3e8b82a0	\ProgramData\Microsoft\Search\Data\Applications\Windows\Windows.edb	216
0x3e8b84b0	\Windows\System32\iscsicpl.exe	216
0x3e8c0160	\Program Files\IDA Freeware 8.2\ida64.exe	216
0x3e8c0620	\$Directory	216
0x3e8c0f20	\Program Files (x86)\Common Files\microsoft shared\ink\tiptsf.dll	216
0x3e8c24d0	\$Directory	216
0x3e8c5c90	\Windows\System32\FXSRESM.dll	216
0x3e8c6690	\Endpoint	216
0x3e8c6a00	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3e8c6c80	\Windows\SysWOW64\WSHTCPIP.DLL	216
0x3e8c7310	\Windows\System32\ddraw.dll	216
0x3e8c89e0	\$Directory	216
0x3e8cb330	\Program Files\Windows Sidebar\en-US\sbdrop.dll.mui	216
0x3e8edf20	\Windows\System32\config\TxR\{016888cd-6c6f-11de-8d1d-001e0bcde3ec}.TMContainer00000000000000000002.regtrans-ms	216
0x3e8efba0	\ProgramData\ggzstcat367\00000000.res	216
0x3e8f1f20	\Endpoint	216
0x3e8f6430	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e8f6ab0	\Program Files\Windows Sidebar\sbdrop.dll	216
0x3e8f8cd0	\Windows\System32\wlanapi.dll	216
0x3e8f9dd0	\Windows\System32\wlanutil.dll	216
0x3e8fb580	\Windows\SysWOW64\profapi.dll	216
0x3e9013f0	\ProgramData\Microsoft\Windows Defender\IMpService925A3ACA-C353-458A-AC8D-A7E5EB378092.lock	216
0x3e901910	\Windows\Temp\1912.WNCRYTcal\Microsoft\Windows\Explorer\thumbcache_idx.db	216
0x3e901b20	\Windows\System32\clfs.sys	216
0x3e907070	\Windows\System32\vss_ps.dll	216
0x3e907420	\Windows\Registration\R000000000006.clb	216
0x3e90b810	\Windows\System32\wwapi.dll	216
0x3e90b960	\Windows\System32\bthprops.cpl	216
0x3e90bf20	\Windows\System32\WWanAPI.dll	216
0x3e90cc70	\Windows\System32\QAGENT.DLL	216
0x3e913e20	\Windows\System32\winevt\Logs\Microsoft-Windows-NetworkAccessProtection%4Operational.evtx	216
0x3e914640	\MsFteWds	216
0x3e9175b0	\ProgramData\ggzstcat367\TaskData\Tor\ssleay32.dll	216
0x3e91f070	\Windows	216
0x3e91f440	\Users\Analyst\Desktop\Samples	216
0x3e91f7a0	\Windows\SysWOW64\version.dll	216
0x3e91fdd0	\Windows\System32\en-US\bthprops.cpl.mui	216
0x3e91ff20	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e9214d0	\$Directory	216
0x3e922b10	\Windows\System32\aclui.dll	216
0x3e923380	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e9234d0	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-533FB7FA2417DD66822F9B153124F76B59358624.bin.7C	216
0x3e924960	\Windows\System32\wmi.dll	216
0x3e927900	\Windows\System32\adsldpc.dll	216
0x3e939450	\$Directory	216
0x3e939d60	KtmLog	216
0x3e9426f0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e943ab0	\Windows\System32\ieframe.dll	216
0x3e943dd0	\Windows\System32\webcheck.dll	216
0x3e944f20	\Windows\System32\SyncCenter.dll	216
0x3e947680	\Windows\System32\imapi2.dll	216
0x3e947c80	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e949790	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\OnlineChecks.dll	216
0x3e949af0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3e94b990	\Windows\System32\hgcpl.dll	216
0x3e94c550	\Windows\AppPatch\sysmain.sdb	216
0x3e94c720	\Windows\System32\taskmgr.exe	216
0x3e94cd70	\Windows\System32\FXSAPI.dll	216
0x3e94e070	\Windows\SysWOW64\en-US\KernelBase.dll.mui	216
0x3e94ee40	\Users\Analyst\Desktop\REMA-Tools\ProcessHacker\plugins\UserNotes.dll	216
0x3e95a410	\Windows\System32\batt.dll	216
0x3e95c270	\Users\Analyst\Pictures	216
0x3e95c7f0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e95cbc0	\Program Files\IDA Freeware 8.2\plugins\dbg64.dll	216
0x3e95e770	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e961880	\Windows\Registration\R000000000006.clb	216
0x3e961f20	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Libraries\Pictures.library-ms	216
0x3e962890	\Windows\System32\en-US\sysmain.dll.mui	216
0x3e962f20	\Users\Analyst\AppData\Local\Temp\FXSAPIDebugLogFile.txt	216
0x3e9632d0	\$Directory	216
0x3e963450	\Windows\System32	216
0x3e9639e0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3e963d00	\Windows\System32\FXSST.dll	216
0x3e965a50	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3e967a10	\Users\Public\Music\desktop.ini	216
0x3e970550	\Users\Analyst\Desktop\Samples	216
0x3e9706a0	\Users\Analyst\Desktop\Samples	216
0x3e970bb0	\Windows\System32\wwanmm.dll	216
0x3e970d00	\Windows\System32\WlanMM.dll	216
0x3e9741f0	\Windows\System32\mssvp.dll	216
0x3e974780	\Windows\System32\NlsLexicons001d.dll	216
0x3e974d80	\Users\Public\Music	216
0x3e975070	\Users\Analyst\Links	216
0x3e975a30	\Windows\System32\StructuredQuery.dll	216
0x3e975f20	\Users\Analyst\Links	216
0x3e9765f0	\Windows\System32\wlanhlp.dll	216
0x3e97ae20	\Windows\System32\en-US\searchfolder.dll.mui	216
0x3e97e580	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e97f070	\Windows\SysWOW64\dhcpcsvc.dll	216
0x3e980870	\Endpoint	216
0x3e981070	\Windows\System32\acppage.dll	216
0x3e990c50	\$Directory	216
0x3e990f20	\$Directory	216
0x3e991c90	\Windows\SysWOW64\en-US\ntshrui.dll.mui	216
0x3e99e070	\Users\Public\Pictures	216
0x3e9a83f0	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0x3e9a8ac0	\Device\HarddiskVolume1\$Extend\$RmMetadata\$TxfLog\$TxfLog	216
0x3e9b3e50	\Endpoint	216
0x3e9bd4c0	\Endpoint	216
0x3e9bd6d0	\Windows\SysWOW64\en-US\KernelBase.dll.mui	216
0x3e9bf520	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e9c5690	\Windows\System32\twext.dll	216
0x3e9c57e0	\Users\Analyst\Desktop\REMA-Tools\x64dbg\release\x32\x32dbg.exe	216
0x3e9c5f20	\$Directory	216
0x3e9c8610	\Windows\SysWOW64\imageres.dll	216
0x3e9caf20	\Windows\AppCompat\Programs\RecentFileCache.bcf	216
0x3e9cbf20	\Endpoint	216
0x3e9cc300	\Endpoint	216
0x3e9cc740	\Windows\Fonts\tahomabd.ttf	216
0x3e9d15a0	\Program Files\Internet Explorer\ieproxy.dll	216
0x3e9d2230	\Program Files\Windows Media Player\en-US\wmpnetwk.exe.mui	216
0x3e9d2440	\Program Files\Windows Media Player\wmpnetwk.exe	216
0x3e9d2750	\Windows\System32\umrdp.dll	216
0x3e9d2960	\Windows\System32\NlsLexicons0018.dll	216
0x3e9d3070	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e9d6070	\Windows\SysWOW64\en-US\user32.dll.mui	216
0x3e9d6600	\Windows\Resources\Ease of Access Themes\hcblack.theme	216
0x3e9d7180	\Users\Analyst\Pictures	216
0x3e9d7d10	\Windows\System32\UIAnimation.dll	216
0x3e9d8070	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0x3e9d8dd0	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0x3e9d9e20	\Windows\System32\wbem\WmiPerfInst.dll	216
0x3e9dff20	\Windows\SysWOW64\imm32.dll	216
0x3e9e4640	\$Directory	216
0x3e9e74c0	\Windows\SysWOW64\version.dll	216
0x3e9eaae0	\Windows\SysWOW64\msimg32.dll	216
0x3e9ed540	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3e9fd860	\Windows\SysWOW64\user32.dll	216
0x3e9fedc0	\ProgramData\Microsoft\Windows\Start Menu	216
0x3e9ff570	\Windows\SysWOW64\netprofm.dll	216
0x3e9ffd50	\Windows\System32\wow64cpu.dll	216
0x3ea29250	\$Directory	216
0x3ea29a70	\Windows\System32\apds.dll	216
0x3ea5a490	\Endpoint	216
0x3eaa43f0	\ProtectedPrefix	216
0x3eaac850	\Windows\System32\win32spl.dll	216
0x3eab0500	\Windows\System32\en-US\conhost.exe.mui	216
0x3eaeaa90	\Windows\CSC\v2.0.6\temp	216
0x3eaeaf20	\$MapAttributeValue	216
0x3eaefc10	\$Directory	216
0x3eb0ac50	\$Directory	216
0x3eb0fc70	\Windows\System32\WSDMon.dll	216
0x3eb10b20	\Windows\System32\snmpapi.dll	216
0x3eb12f20	\Windows\System32\tcpmon.dll	216
0x3eb15940	\Windows\System32\wsnmp32.dll	216
0x3eb17d10	\Windows\System32\FXSMON.dll	216
0x3eb19910	\Windows\System32\en-US\KernelBase.dll.mui	216
0x3eb1c4f0	\$Directory	216
0x3eb1d4d0	\$Directory	216
0x3eb1d620	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3eb1e180	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3eb1e520	\Windows\System32\en-US\shell32.dll.mui	216
0x3eb1e670	\Windows\System32\IconCodecService.dll	216
0x3eb1e9a0	\Windows\System32\timedate.cpl	216
0x3eb1ec90	\Windows\Fonts\StaticCache.dat	216
0x3eb23070	\Windows\Prefetch\WERMGR.EXE-0F2AC88C.pf	216
0x3eb238f0	\Windows\SysWOW64\IPHLPAPI.DLL	216
0x3eb23a40	\Windows\SysWOW64\wship6.dll	216
0x3eb25520	\Windows\System32\SearchProtocolHost.exe	216
0x3eb26720	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3eb26dc0	\Windows\winsxs\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_41e855142bd5705d	216
0x3eb27470	\Windows\System32\en-US\user32.dll.mui	216
0x3eb27de0	\Windows\System32\wercplsupport.dll	216
0x3eb28680	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3eb28d10	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Start Menu	216
0x3eb29200	\Windows\System32\winevt\Logs\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx	216
0x3eb29350	\Users\Analyst\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned	216
0x3eb2cdd0	\Windows\System32\radardt.dll	216
0x3eb2d390	\Windows\System32\DeviceCenter.dll	216
0x3eb30900	\Windows\System32\wininet.dll	216
0x3eb30b10	\Windows\System32\rpcrt4.dll	216
0x3eb318c0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3eb31a10	\Windows\System32\actxprxy.dll	216
0x3eb32070	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3	216
0x3eb32300	\Windows\winsxs\amd64_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_106f9be843a9b4e3\comctl32.dll.mui	216
0x3eb33430	\Windows\System32\netshell.dll	216
0x3eb33740	\$Directory	216
0x3ebb7a10	\$Directory	216
0x3ebbc680	\ProgramData\ggzstcat367	216
0x3ebbe610	\$Directory	216
0x3ebc5f20	\Windows\Temp\1908.WNCRYTcal\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000001.db	216
0x3ebdbb30	\Endpoint	216
0x3ebe87c0	\$Directory	216
0x3ebe8c70	\$Directory	216
0x3ebe9dd0	\ProgramData\Microsoft\Windows Defender\Definition Updates\{B0B04A00-94B2-48C4-B9FC-A962CB7A1855}\offreg.608.dll	216
0x3ebe9f20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Windows Fax and Scan.lnk	216
0x3ebea520	\Windows\Resources\Ease of Access Themes\classic.theme	216
0x3ebea670	\$Directory	216
0x3ebeadd0	\Windows\winsxs\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.18837_none_fa3b1e3d17594757	216
0x3ebeaf20	\Windows\System32\shdocvw.dll	216
0x3ebecf20	\Users\Analyst\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0x3ebeddd0	\ProgramData\Microsoft\Windows\Start Menu\Programs\XPS Viewer.lnk	216
0x3ebee460	\ProgramData\Microsoft\Windows\Start Menu\Programs\Sidebar.lnk	216
0x3ebee970	\$Directory	216
0x3ebeef20	\Windows\System32\linkinfo.dll	216
0x3ebef070	\Windows\System32\wpccpl.dll	216
0x3ebf0260	\Windows\SysWOW64\oleaut32.dll	216
0x3ebf08a0	\Windows\System32\mssitlb.dll	216
0x3ebf1960	\Windows\System32\NlsLexicons0026.dll	216
0x3ebf1b80	\Windows\SysWOW64\msi.dll	216
